"place_ID","date","update","cases","new_cases","last_update"
"Lennox",2020-07-09,113,269,5,NA
"Little Bangladesh",2020-07-09,113,269,3,NA
"Little Armenia",2020-07-09,113,267,0,NA
"Lawndale",2020-07-09,113,264,2,NA
"San Jose Hills",2020-07-09,113,264,1,NA
"Valley Glen",2020-07-09,113,258,3,NA
"Encino",2020-07-09,113,255,1,NA
"East Rancho Dominguez",2020-07-09,113,253,6,NA
"West Hills",2020-07-09,113,253,3,NA
"Commerce",2020-07-09,113,252,3,NA
"West Los Angeles",2020-07-09,113,251,9,NA
"Sunland",2020-07-09,113,247,1,NA
"Harbor City",2020-07-09,113,239,4,NA
"Historic Filipinotown",2020-07-09,113,239,1,NA
"Culver City",2020-07-09,113,237,3,NA
"Duarte",2020-07-09,113,235,1,NA
"Diamond Bar",2020-07-09,113,232,8,NA
"Santa Fe Springs",2020-07-09,113,232,1,NA
"Hawaiian Gardens",2020-07-09,113,223,5,NA
"Mt Washington",2020-07-09,113,223,3,NA
"Westchester",2020-07-09,113,213,2,NA
"Arcadia",2020-07-09,113,211,4,NA
"San Dimas",2020-07-09,113,209,3,NA
"Tujunga",2020-07-09,113,204,1,NA
"Azusa",2020-07-09,113,204,2,NA
"Alsace",2020-07-09,113,194,5,NA
"West Carson",2020-07-09,113,194,4,NA
"Vermont Square",2020-07-09,113,185,4,NA
"Mid city",2020-07-09,113,183,1,NA
"Manhattan Beach",2020-07-09,113,180,7,NA
"West Puente Valley",2020-07-09,113,179,3,NA
"Covina",2020-07-09,113,178,3,NA
"South Pasadena",2020-07-09,113,177,2,NA
"Country Club Park",2020-07-09,113,170,4,NA
"La Verne",2020-07-09,113,168,7,NA
"Rancho Palos Verdes",2020-07-09,113,166,6,NA
"Del Rey",2020-07-09,113,160,3,NA
"Cloverdale Cochran",2020-07-09,113,158,3,NA
"Porter Ranch",2020-07-09,113,156,2,NA
"Westwood",2020-07-09,113,156,2,NA
"Mar Vista",2020-07-09,113,154,3,NA
"Hollywood Hills",2020-07-09,113,150,2,NA
"Crenshaw District",2020-07-09,113,149,1,NA
"Claremont",2020-07-09,113,146,4,NA
"Hancock Park",2020-07-09,113,146,1,NA
"Northeast San Gabriel",2020-07-09,113,143,1,NA
"Calabasas",2020-07-09,113,142,1,NA
"Studio City",2020-07-09,113,140,2,NA
"Brentwood",2020-07-09,113,139,2,NA
"Carthay",2020-07-09,113,136,0,NA
"Leimert Park",2020-07-09,113,135,1,NA
"Elysian Valley",2020-07-09,113,131,1,NA
"Jefferson Park",2020-07-09,113,131,0,NA
"Walnut",2020-07-09,113,130,1,NA
"Crestview",2020-07-09,113,129,1,NA
"Covina Charter Oak ",2020-07-09,113,125,4,NA
"Adams Normandie",2020-07-09,113,122,4,NA
"Gramercy Place",2020-07-09,113,121,1,NA
"Signal Hill",2020-07-09,113,121,0,NA
"Venice",2020-07-09,113,117,0,NA
"Lomita",2020-07-09,113,107,2,NA
"Atwater Village",2020-07-09,113,102,1,NA
"Hermosa Beach",2020-07-09,113,102,3,NA
"Victoria Park",2020-07-09,113,102,1,NA
"South San Gabriel",2020-07-09,113,101,0,NA
"Avocado Heights",2020-07-09,113,94,0,NA
"Echo Park",2020-07-09,113,94,1,NA
"Los Feliz",2020-07-09,113,92,1,NA
"Miracle Mile",2020-07-09,113,88,1,NA
"Athens Village",2020-07-09,113,87,1,NA
"La Canada Flintridge",2020-07-09,113,84,0,NA
"Pacific Palisades",2020-07-09,113,82,0,NA
"El Camino Village",2020-07-09,113,80,1,NA
"Quartz Hill",2020-07-09,113,80,1,NA
"Beverlywood",2020-07-09,113,78,4,NA
"Lake Los Angeles",2020-07-09,113,77,3,NA
"North Whittier",2020-07-09,113,77,2,NA
"Stevenson Ranch",2020-07-09,113,77,0,NA
"Thai Town",2020-07-09,113,75,0,NA
"View Park Windsor Hills",2020-07-09,113,75,2,NA
"St Elmo Village",2020-07-09,113,72,1,NA
"El Segundo",2020-07-09,113,70,0,NA
"La Rambla",2020-07-09,113,70,0,NA
"Agoura Hills",2020-07-09,113,69,0,NA
"La Crescenta Montrose",2020-07-09,113,66,1,NA
"Beverly Crest",2020-07-09,113,63,1,NA
"Manchester Square",2020-07-09,113,63,0,NA
"Sun Village",2020-07-09,113,63,1,NA
"Playa Vista",2020-07-09,113,62,1,NA
"Longwood",2020-07-09,113,61,1,NA
"Century City",2020-07-09,113,60,0,NA
"South Carthay",2020-07-09,113,60,0,NA
"Santa Monica Mountains",2020-07-09,113,59,1,NA
"Malibu",2020-07-09,113,58,0,NA
"Palos Verdes Estates",2020-07-09,113,58,0,NA
"Cadillac Corning",2020-07-09,113,55,0,NA
"Wellington Square",2020-07-09,113,55,0,NA
"Canyon Country",2020-07-09,113,52,1,NA
"Bel Air",2020-07-09,113,51,0,NA
"Duarte",2020-07-09,113,51,2,NA
"Wiseburn",2020-07-09,113,51,1,NA
"Chinatown",2020-07-09,113,47,0,NA
"Park La Brea",2020-07-09,113,46,0,NA
"Monrovia",2020-07-09,113,45,0,NA
"Exposition",2020-07-09,113,42,1,NA
"Rosewood West Rancho Dominguez",2020-07-09,113,42,0,NA
"Reseda Ranch",2020-07-09,113,41,0,NA
"Toluca Lake",2020-07-09,113,41,2,NA
"East Whittier",2020-07-09,113,40,0,NA
"Little Tokyo",2020-07-09,113,40,0,NA
"Sierra Madre",2020-07-09,113,40,0,NA
"Lafayette Square",2020-07-09,113,39,0,NA
"Cheviot Hills",2020-07-09,113,38,0,NA
"Littlerock Pearblossom",2020-07-09,113,38,1,NA
"Elysian Park",2020-07-09,113,37,1,NA
"Del Aire",2020-07-09,113,35,1,NA
"Rancho Dominguez",2020-07-09,113,35,0,NA
"Rancho Park",2020-07-09,113,35,0,NA
"Whittier",2020-07-09,113,35,2,NA
"Ladera Heights",2020-07-09,113,34,1,NA
"Val Verde",2020-07-09,113,34,0,NA
"Acton",2020-07-09,113,33,2,NA
"San Marino",2020-07-09,113,32,0,NA
"Arcadia",2020-07-09,113,32,1,NA
"Littlerock",2020-07-09,113,31,0,NA
"Marinadel Rey",2020-07-09,113,30,0,NA
"University Hills",2020-07-09,113,30,0,NA
"Angelino Heights",2020-07-09,113,28,0,NA
"Rolling Hills Estates",2020-07-09,113,28,2,NA
"West LA",2020-07-09,113,27,0,NA
"Irwindale",2020-07-09,113,26,2,NA
"Shadow Hills",2020-07-09,113,24,1,NA
"South El Monte",2020-07-09,113,24,1,NA
"Reynier Village",2020-07-09,113,23,0,NA
"White Fence Farms",2020-07-09,113,23,1,NA
"Marina Peninsula",2020-07-09,113,21,0,NA
"View Heights",2020-07-09,113,20,0,NA
"Faircrest Heights",2020-07-09,113,18,0,NA
"Sunrise Village",2020-07-09,113,18,0,NA
"La Habra Heights",2020-07-09,113,17,0,NA
"Agua Dulce",2020-07-09,113,16,0,NA
"Regent Square",2020-07-09,113,16,0,NA
"Industry",2020-07-09,113,15,0,NA
"Valencia",2020-07-09,113,15,0,NA
"Leona Valley",2020-07-09,113,14,0,NA
"West Rancho Dominguez",2020-07-09,113,14,0,NA
"La Verne",2020-07-09,113,13,0,NA
"Vernon",2020-07-09,113,13,0,NA
"East Pasadena",2020-07-09,113,11,0,NA
"Palisades Highlands",2020-07-09,113,11,1,NA
"Rosewood",2020-07-09,113,11,0,NA
"Kagel Lopez Canyons",2020-07-09,113,10,0,NA
"Toluca Terrace",2020-07-09,113,10,0,NA
"Westlake Village",2020-07-09,113,10,0,NA
"Desert View Highlands",2020-07-09,113,9,0,NA
"Harbor Pines",2020-07-09,113,9,0,NA
"Pearblossom Llano",2020-07-09,113,9,0,NA
"Playa Del Rey",2020-07-09,113,9,0,NA
"Twin Lakes Oat Mountain",2020-07-09,113,8,0,NA
"Bradbury",2020-07-09,113,7,0,NA
"Lake Manor",2020-07-09,113,7,0,NA
"North Lancaster",2020-07-09,113,7,0,NA
"Rosewood East Gardena",2020-07-09,113,7,0,NA
"Southeast Antelope Valley",2020-07-09,113,7,0,NA
"Palmdale",2020-07-09,113,7,0,NA
"Pomona",2020-07-09,113,7,0,NA
"Avalon",2020-07-09,113,6,0,NA
"Toluca Woods",2020-07-09,113,6,0,NA
"Anaverde",2020-07-09,113,5,0,NA
"Elizabeth Lake",2020-07-09,113,5,0,NA
"Hidden Hills",2020-07-09,113,5,0,NA
"San Pasqual",2020-07-09,113,5,0,NA
"Mandeville Canyon",2020-07-09,113,4,0,NA
"Santa Catalina Island",2020-07-09,113,4,0,NA
"Glendora",2020-07-09,113,4,0,NA
"Del Sur",2020-07-09,113,3,0,NA
"Newhall",2020-07-09,113,3,0,NA
"Rolling Hills",2020-07-09,113,3,0,NA
"Roosevelt",2020-07-09,113,3,0,NA
"Angeles National Forest",2020-07-09,113,3,0,NA
"Claremont",2020-07-09,113,3,0,NA
"West Antelope Valley",2020-07-09,113,3,0,NA
"Westhills",2020-07-09,113,3,0,NA
"Angeles National Forest",2020-07-09,113,2,0,NA
"Littlerock Juniper Hills",2020-07-09,113,2,0,NA
"Llano",2020-07-09,113,2,0,NA
"El Monte",2020-07-09,113,2,1,NA
"Westfield Academy Hills",2020-07-09,113,2,0,NA
"Bouquet Canyon",2020-07-09,113,1,0,NA
"Brookside",2020-07-09,113,1,0,NA
"Hi Vista",2020-07-09,113,1,0,NA
"Lake Hughes",2020-07-09,113,1,0,NA
"Padua Hills",2020-07-09,113,1,0,NA
"Palos Verdes Peninsula",2020-07-09,113,1,0,NA
"Sand Canyon",2020-07-09,113,1,0,NA
"South Antelope Valley",2020-07-09,113,1,0,NA
"Sycamore Square",2020-07-09,113,1,0,NA
"Del Rey",2020-07-09,113,1,0,NA
"Athens",2020-07-09,113,0,0,NA
"East Covina",2020-07-09,113,0,0,NA
"East Lancaster",2020-07-09,113,0,0,NA
"Florence",2020-07-09,113,0,0,NA
"Other",2020-07-09,113,0,0,NA
"Pico",2020-07-09,113,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-07-09,113,0,0,NA
"Santa Claritaand Stevenson Ranch",2020-07-09,113,0,0,NA
"Saugus Canyon Country",2020-07-09,113,0,0,NA
"Cerritos",2020-07-09,113,0,0,NA
"La Habra Heights",2020-07-09,113,0,0,NA
"Whittier Narrows",2020-07-09,113,0,0,NA
"date",2020-07-09,113,NA,NA,NA
"Long Beach",2020-07-10,114,5246,74,NA
"East Los Angeles",2020-07-10,114,3018,56,NA
"South Gate",2020-07-10,114,2143,45,NA
"Boyle Heights",2020-07-10,114,2124,42,NA
"Downey",2020-07-10,114,2090,52,NA
"Pomona",2020-07-10,114,2014,50,NA
"El Monte",2020-07-10,114,1977,38,NA
"Compton",2020-07-10,114,1832,74,NA
"Castaic",2020-07-10,114,1816,3,NA
"Glendale",2020-07-10,114,1657,19,NA
"Florence Firestone",2020-07-10,114,1641,30,NA
"Lynwood",2020-07-10,114,1636,35,NA
"Palmdale",2020-07-10,114,1585,30,NA
"Vernon Central",2020-07-10,114,1578,32,NA
"Wholesale District",2020-07-10,114,1544,21,NA
"Pacoima",2020-07-10,114,1533,17,NA
"Sylmar",2020-07-10,114,1524,11,NA
"North Hollywood",2020-07-10,114,1509,29,NA
"Westlake",2020-07-10,114,1497,12,NA
"Pasadena",2020-07-10,114,1460,21,NA
"Huntington Park",2020-07-10,114,1445,30,NA
"Van Nuys",2020-07-10,114,1385,10,NA
"Lancaster",2020-07-10,114,1384,20,NA
"Panorama City",2020-07-10,114,1371,7,NA
"West Covina",2020-07-10,114,1329,26,NA
"San Pedro",2020-07-10,114,1299,10,NA
"Inglewood",2020-07-10,114,1247,17,NA
"Baldwin Park",2020-07-10,114,1215,26,NA
"Pico Rivera",2020-07-10,114,1209,24,NA
"Central",2020-07-10,114,1155,17,NA
"Bellflower",2020-07-10,114,1152,28,NA
"West Vernon",2020-07-10,114,1148,28,NA
"Reseda",2020-07-10,114,1132,18,NA
"Florence Firestone",2020-07-10,114,1130,31,NA
"Montebello",2020-07-10,114,1116,20,NA
"Paramount",2020-07-10,114,1091,24,NA
"Pico Union",2020-07-10,114,1064,22,NA
"South Park",2020-07-10,114,1034,20,NA
"Melrose",2020-07-10,114,1029,12,NA
"Vermont Vista",2020-07-10,114,944,11,NA
"Canoga Park",2020-07-10,114,906,10,NA
"Bell Gardens",2020-07-10,114,901,31,NA
"Hawthorne",2020-07-10,114,897,7,NA
"North Hills",2020-07-10,114,892,8,NA
"Watts",2020-07-10,114,872,17,NA
"Carson",2020-07-10,114,809,12,NA
"Bell",2020-07-10,114,775,19,NA
"Century Palms Cove",2020-07-10,114,760,21,NA
"Wilmington",2020-07-10,114,747,20,NA
"Harvard Park",2020-07-10,114,744,25,NA
"South Whittier",2020-07-10,114,719,30,NA
"Willowbrook",2020-07-10,114,717,18,NA
"Maywood",2020-07-10,114,711,4,NA
"Torrance",2020-07-10,114,710,17,NA
"Northridge",2020-07-10,114,689,11,NA
"Burbank",2020-07-10,114,678,17,NA
"Athens Westmont",2020-07-10,114,663,23,NA
"Sun Valley",2020-07-10,114,659,12,NA
"Temple Beaudry",2020-07-10,114,651,6,NA
"La Puente",2020-07-10,114,623,11,NA
"Gardena",2020-07-10,114,608,10,NA
"Azusa",2020-07-10,114,606,19,NA
"Exposition Park",2020-07-10,114,605,15,NA
"Covina",2020-07-10,114,593,27,NA
"Granada Hills",2020-07-10,114,592,3,NA
"Arleta",2020-07-10,114,590,10,NA
"Lincoln Heights",2020-07-10,114,587,3,NA
"Lakewood",2020-07-10,114,583,15,NA
"Winnetka",2020-07-10,114,574,13,NA
"Alhambra",2020-07-10,114,572,3,NA
"Hollywood",2020-07-10,114,570,8,NA
"Koreatown",2020-07-10,114,567,10,NA
"Wilshire Center",2020-07-10,114,554,10,NA
"Cudahy",2020-07-10,114,551,6,NA
"Highland Park",2020-07-10,114,537,5,NA
"El Sereno",2020-07-10,114,534,6,NA
"Glendora",2020-07-10,114,507,17,NA
"Hacienda Heights",2020-07-10,114,484,8,NA
"Santa Monica",2020-07-10,114,482,13,NA
"West Adams",2020-07-10,114,480,7,NA
"Sherman Oaks",2020-07-10,114,479,5,NA
"West Whittier Los Nietos",2020-07-10,114,443,8,NA
"La Mirada",2020-07-10,114,428,4,NA
"Green Meadows",2020-07-10,114,427,8,NA
"University Park",2020-07-10,114,418,0,NA
"Monterey Park",2020-07-10,114,413,10,NA
"Lake Balboa",2020-07-10,114,407,5,NA
"Vermont Knolls",2020-07-10,114,407,9,NA
"Harbor Gateway",2020-07-10,114,397,7,NA
"Tarzana",2020-07-10,114,390,2,NA
"Woodland Hills",2020-07-10,114,383,5,NA
"East Hollywood",2020-07-10,114,382,2,NA
"Downtown",2020-07-10,114,374,5,NA
"Monrovia",2020-07-10,114,366,8,NA
"Hyde Park",2020-07-10,114,357,12,NA
"Walnut Park",2020-07-10,114,355,14,NA
"South El Monte",2020-07-10,114,352,7,NA
"Beverly Hills",2020-07-10,114,351,20,NA
"Silver Lake",2020-07-10,114,348,2,NA
"Rosemead",2020-07-10,114,343,7,NA
"Rowland Heights",2020-07-10,114,339,8,NA
"Chatsworth",2020-07-10,114,335,9,NA
"Glassell Park",2020-07-10,114,335,1,NA
"Mission Hills",2020-07-10,114,335,2,NA
"Palms",2020-07-10,114,334,3,NA
"Valinda",2020-07-10,114,328,6,NA
"Bassett",2020-07-10,114,326,11,NA
"Valley Village",2020-07-10,114,323,3,NA
"Baldwin Hills",2020-07-10,114,321,6,NA
"West Hollywood",2020-07-10,114,314,7,NA
"Lakeview Terrace",2020-07-10,114,310,1,NA
"Altadena",2020-07-10,114,302,4,NA
"San Gabriel",2020-07-10,114,297,6,NA
"Temple City",2020-07-10,114,292,6,NA
"Cerritos",2020-07-10,114,285,7,NA
"Harvard Heights",2020-07-10,114,285,7,NA
"Redondo Beach",2020-07-10,114,283,9,NA
"Lennox",2020-07-10,114,278,9,NA
"Little Bangladesh",2020-07-10,114,278,9,NA
"Lawndale",2020-07-10,114,276,12,NA
"San Jose Hills",2020-07-10,114,269,5,NA
"Little Armenia",2020-07-10,114,267,0,NA
"Valley Glen",2020-07-10,114,263,5,NA
"Encino",2020-07-10,114,262,7,NA
"East Rancho Dominguez",2020-07-10,114,260,7,NA
"West Hills",2020-07-10,114,259,6,NA
"Commerce",2020-07-10,114,258,6,NA
"West Los Angeles",2020-07-10,114,256,5,NA
"Sunland",2020-07-10,114,251,4,NA
"Harbor City",2020-07-10,114,244,5,NA
"Santa Fe Springs",2020-07-10,114,244,12,NA
"Diamond Bar",2020-07-10,114,243,11,NA
"Culver City",2020-07-10,114,242,5,NA
"Duarte",2020-07-10,114,241,6,NA
"Historic Filipinotown",2020-07-10,114,241,2,NA
"Hawaiian Gardens",2020-07-10,114,231,8,NA
"Mt Washington",2020-07-10,114,227,4,NA
"Westchester",2020-07-10,114,222,9,NA
"San Dimas",2020-07-10,114,219,10,NA
"Arcadia",2020-07-10,114,215,4,NA
"Azusa",2020-07-10,114,209,5,NA
"Tujunga",2020-07-10,114,206,2,NA
"West Carson",2020-07-10,114,196,2,NA
"Alsace",2020-07-10,114,195,1,NA
"Manhattan Beach",2020-07-10,114,194,14,NA
"Covina",2020-07-10,114,186,8,NA
"Vermont Square",2020-07-10,114,186,1,NA
"Mid city",2020-07-10,114,184,1,NA
"West Puente Valley",2020-07-10,114,183,4,NA
"South Pasadena",2020-07-10,114,179,2,NA
"Country Club Park",2020-07-10,114,174,4,NA
"La Verne",2020-07-10,114,173,5,NA
"Rancho Palos Verdes",2020-07-10,114,167,1,NA
"Del Rey",2020-07-10,114,166,6,NA
"Cloverdale Cochran",2020-07-10,114,164,6,NA
"Westwood",2020-07-10,114,164,8,NA
"Mar Vista",2020-07-10,114,158,4,NA
"Porter Ranch",2020-07-10,114,156,0,NA
"Crenshaw District",2020-07-10,114,153,4,NA
"Hollywood Hills",2020-07-10,114,152,2,NA
"Northeast San Gabriel",2020-07-10,114,150,7,NA
"Claremont",2020-07-10,114,148,2,NA
"Calabasas",2020-07-10,114,145,3,NA
"Hancock Park",2020-07-10,114,145,0,NA
"Brentwood",2020-07-10,114,144,5,NA
"Studio City",2020-07-10,114,142,2,NA
"Carthay",2020-07-10,114,138,2,NA
"Jefferson Park",2020-07-10,114,137,6,NA
"Leimert Park",2020-07-10,114,137,2,NA
"Walnut",2020-07-10,114,134,4,NA
"Elysian Valley",2020-07-10,114,133,2,NA
"Covina Charter Oak ",2020-07-10,114,130,5,NA
"Crestview",2020-07-10,114,129,0,NA
"Venice",2020-07-10,114,125,8,NA
"Adams Normandie",2020-07-10,114,123,1,NA
"Gramercy Place",2020-07-10,114,122,1,NA
"Signal Hill",2020-07-10,114,122,1,NA
"Hermosa Beach",2020-07-10,114,107,5,NA
"Lomita",2020-07-10,114,107,0,NA
"Victoria Park",2020-07-10,114,105,3,NA
"Atwater Village",2020-07-10,114,103,1,NA
"South San Gabriel",2020-07-10,114,103,2,NA
"Los Feliz",2020-07-10,114,97,5,NA
"Avocado Heights",2020-07-10,114,95,1,NA
"Echo Park",2020-07-10,114,95,1,NA
"Athens Village",2020-07-10,114,89,2,NA
"Miracle Mile",2020-07-10,114,87,0,NA
"La Canada Flintridge",2020-07-10,114,84,0,NA
"Pacific Palisades",2020-07-10,114,82,0,NA
"Quartz Hill",2020-07-10,114,81,1,NA
"El Camino Village",2020-07-10,114,80,0,NA
"Lake Los Angeles",2020-07-10,114,79,2,NA
"Beverlywood",2020-07-10,114,78,0,NA
"North Whittier",2020-07-10,114,78,1,NA
"Stevenson Ranch",2020-07-10,114,77,0,NA
"View Park Windsor Hills",2020-07-10,114,77,2,NA
"Thai Town",2020-07-10,114,76,1,NA
"Agoura Hills",2020-07-10,114,73,4,NA
"St Elmo Village",2020-07-10,114,73,1,NA
"El Segundo",2020-07-10,114,72,2,NA
"La Rambla",2020-07-10,114,70,0,NA
"La Crescenta Montrose",2020-07-10,114,67,1,NA
"Sun Village",2020-07-10,114,64,1,NA
"Beverly Crest",2020-07-10,114,63,0,NA
"Century City",2020-07-10,114,63,3,NA
"Manchester Square",2020-07-10,114,63,0,NA
"Playa Vista",2020-07-10,114,63,1,NA
"Longwood",2020-07-10,114,62,1,NA
"Santa Monica Mountains",2020-07-10,114,61,2,NA
"Malibu",2020-07-10,114,60,2,NA
"Palos Verdes Estates",2020-07-10,114,60,2,NA
"South Carthay",2020-07-10,114,60,0,NA
"Cadillac Corning",2020-07-10,114,56,1,NA
"Wellington Square",2020-07-10,114,56,1,NA
"Wiseburn",2020-07-10,114,53,2,NA
"Canyon Country",2020-07-10,114,52,0,NA
"Duarte",2020-07-10,114,52,1,NA
"Bel Air",2020-07-10,114,51,0,NA
"Chinatown",2020-07-10,114,48,1,NA
"Park La Brea",2020-07-10,114,47,1,NA
"Monrovia",2020-07-10,114,45,0,NA
"Rosewood West Rancho Dominguez",2020-07-10,114,43,1,NA
"Exposition",2020-07-10,114,42,0,NA
"Sierra Madre",2020-07-10,114,42,2,NA
"Toluca Lake",2020-07-10,114,42,1,NA
"East Whittier",2020-07-10,114,41,1,NA
"Little Tokyo",2020-07-10,114,41,1,NA
"Reseda Ranch",2020-07-10,114,41,0,NA
"Elysian Park",2020-07-10,114,40,3,NA
"Lafayette Square",2020-07-10,114,40,1,NA
"Littlerock Pearblossom",2020-07-10,114,39,1,NA
"Rancho Park",2020-07-10,114,39,4,NA
"Cheviot Hills",2020-07-10,114,38,0,NA
"Rancho Dominguez",2020-07-10,114,37,2,NA
"Ladera Heights",2020-07-10,114,36,2,NA
"Whittier",2020-07-10,114,36,1,NA
"Del Aire",2020-07-10,114,35,0,NA
"Val Verde",2020-07-10,114,34,0,NA
"Acton",2020-07-10,114,33,0,NA
"San Marino",2020-07-10,114,33,1,NA
"Arcadia",2020-07-10,114,33,1,NA
"Littlerock",2020-07-10,114,32,1,NA
"Marinadel Rey",2020-07-10,114,31,1,NA
"University Hills",2020-07-10,114,30,0,NA
"Rolling Hills Estates",2020-07-10,114,29,1,NA
"Angelino Heights",2020-07-10,114,28,0,NA
"Irwindale",2020-07-10,114,26,0,NA
"West LA",2020-07-10,114,26,0,NA
"South El Monte",2020-07-10,114,25,1,NA
"Shadow Hills",2020-07-10,114,24,0,NA
"White Fence Farms",2020-07-10,114,24,1,NA
"Reynier Village",2020-07-10,114,23,0,NA
"Marina Peninsula",2020-07-10,114,20,0,NA
"View Heights",2020-07-10,114,20,0,NA
"La Habra Heights",2020-07-10,114,19,2,NA
"Sunrise Village",2020-07-10,114,19,1,NA
"Faircrest Heights",2020-07-10,114,18,0,NA
"Agua Dulce",2020-07-10,114,16,0,NA
"Industry",2020-07-10,114,16,1,NA
"Regent Square",2020-07-10,114,16,0,NA
"Valencia",2020-07-10,114,16,1,NA
"Leona Valley",2020-07-10,114,14,0,NA
"La Verne",2020-07-10,114,14,1,NA
"West Rancho Dominguez",2020-07-10,114,14,0,NA
"East Pasadena",2020-07-10,114,13,2,NA
"Vernon",2020-07-10,114,13,0,NA
"Toluca Terrace",2020-07-10,114,12,2,NA
"Palisades Highlands",2020-07-10,114,11,0,NA
"Playa Del Rey",2020-07-10,114,11,2,NA
"Rosewood",2020-07-10,114,11,0,NA
"Westlake Village",2020-07-10,114,11,1,NA
"Harbor Pines",2020-07-10,114,10,1,NA
"Kagel Lopez Canyons",2020-07-10,114,10,0,NA
"Desert View Highlands",2020-07-10,114,9,0,NA
"Lake Manor",2020-07-10,114,9,2,NA
"Pearblossom Llano",2020-07-10,114,9,0,NA
"Rosewood East Gardena",2020-07-10,114,8,1,NA
"Twin Lakes Oat Mountain",2020-07-10,114,8,0,NA
"Bradbury",2020-07-10,114,7,0,NA
"North Lancaster",2020-07-10,114,7,0,NA
"Southeast Antelope Valley",2020-07-10,114,7,0,NA
"Palmdale",2020-07-10,114,7,0,NA
"Pomona",2020-07-10,114,7,0,NA
"Avalon",2020-07-10,114,6,0,NA
"Toluca Woods",2020-07-10,114,6,0,NA
"Anaverde",2020-07-10,114,5,0,NA
"Elizabeth Lake",2020-07-10,114,5,0,NA
"Hidden Hills",2020-07-10,114,5,0,NA
"San Pasqual",2020-07-10,114,5,0,NA
"Mandeville Canyon",2020-07-10,114,4,0,NA
"Santa Catalina Island",2020-07-10,114,4,0,NA
"Glendora",2020-07-10,114,4,0,NA
"Westhills",2020-07-10,114,4,1,NA
"Del Sur",2020-07-10,114,3,0,NA
"Newhall",2020-07-10,114,3,0,NA
"Rolling Hills",2020-07-10,114,3,0,NA
"Roosevelt",2020-07-10,114,3,0,NA
"Angeles National Forest",2020-07-10,114,3,0,NA
"Bradbury",2020-07-10,114,3,3,NA
"Claremont",2020-07-10,114,3,0,NA
"West Antelope Valley",2020-07-10,114,3,0,NA
"Angeles National Forest",2020-07-10,114,2,0,NA
"Littlerock Juniper Hills",2020-07-10,114,2,0,NA
"Llano",2020-07-10,114,2,0,NA
"El Monte",2020-07-10,114,2,0,NA
"Westfield Academy Hills",2020-07-10,114,2,0,NA
"Bouquet Canyon",2020-07-10,114,1,0,NA
"Brookside",2020-07-10,114,1,0,NA
"Hi Vista",2020-07-10,114,1,0,NA
"Lake Hughes",2020-07-10,114,1,0,NA
"Padua Hills",2020-07-10,114,1,0,NA
"Palos Verdes Peninsula",2020-07-10,114,1,0,NA
"Sand Canyon",2020-07-10,114,1,0,NA
"South Antelope Valley",2020-07-10,114,1,0,NA
"Sycamore Square",2020-07-10,114,1,0,NA
"Cerritos",2020-07-10,114,1,1,NA
"Del Rey",2020-07-10,114,1,0,NA
"Athens",2020-07-10,114,0,0,NA
"East Covina",2020-07-10,114,0,0,NA
"East Lancaster",2020-07-10,114,0,0,NA
"Florence",2020-07-10,114,0,0,NA
"Other",2020-07-10,114,0,0,NA
"Pico",2020-07-10,114,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-07-10,114,0,0,NA
"Santa Claritaand Stevenson Ranch",2020-07-10,114,0,0,NA
"Saugus Canyon Country",2020-07-10,114,0,0,NA
"La Habra Heights",2020-07-10,114,0,0,NA
"Whittier Narrows",2020-07-10,114,0,0,NA
"date",2020-07-10,114,NA,NA,NA
"Long Beach",2020-07-11,115,5388,142,NA
"East Los Angeles",2020-07-11,115,3089,71,NA
"South Gate",2020-07-11,115,2194,51,NA
"Boyle Heights",2020-07-11,115,2173,49,NA
"Downey",2020-07-11,115,2140,50,NA
"Pomona",2020-07-11,115,2061,47,NA
"El Monte",2020-07-11,115,2022,45,NA
"Compton",2020-07-11,115,1874,42,NA
"Castaic",2020-07-11,115,1817,1,NA
"Glendale",2020-07-11,115,1701,44,NA
"Lynwood",2020-07-11,115,1678,42,NA
"Florence Firestone",2020-07-11,115,1672,31,NA
"Palmdale",2020-07-11,115,1624,39,NA
"Vernon Central",2020-07-11,115,1611,33,NA
"Wholesale District",2020-07-11,115,1566,22,NA
"Pacoima",2020-07-11,115,1551,18,NA
"Sylmar",2020-07-11,115,1548,24,NA
"North Hollywood",2020-07-11,115,1539,30,NA
"Westlake",2020-07-11,115,1510,13,NA
"Huntington Park",2020-07-11,115,1475,30,NA
"Pasadena",2020-07-11,115,1470,10,NA
"Lancaster",2020-07-11,115,1426,42,NA
"Van Nuys",2020-07-11,115,1416,31,NA
"Panorama City",2020-07-11,115,1390,19,NA
"West Covina",2020-07-11,115,1379,50,NA
"San Pedro",2020-07-11,115,1310,11,NA
"Inglewood",2020-07-11,115,1269,22,NA
"Baldwin Park",2020-07-11,115,1254,39,NA
"Pico Rivera",2020-07-11,115,1234,25,NA
"Central",2020-07-11,115,1180,25,NA
"Bellflower",2020-07-11,115,1173,21,NA
"West Vernon",2020-07-11,115,1173,25,NA
"Florence Firestone",2020-07-11,115,1147,17,NA
"Montebello",2020-07-11,115,1145,29,NA
"Reseda",2020-07-11,115,1143,11,NA
"Paramount",2020-07-11,115,1131,40,NA
